X,Y,Z,Primary,Secondary
35.50000,29.50000,0.50000,0.43153,-0.83316
36.50000,29.50000,0.50000,0.11807,-0.85283
37.50000,29.50000,0.50000,-0.33375,-1.18878
38.50000,29.50000,0.50000,-0.21044,-1.01572
39.50000,29.50000,0.50000,-0.49773,-1.17785
40.50000,29.50000,0.50000,-0.59024,-1.29671
41.50000,29.50000,0.50000,-0.96297,-1.39227
42.50000,29.50000,0.50000,-1.06583,-1.21439
43.50000,29.50000,0.50000,-1.39013,-1.63638
44.50000,29.50000,0.50000,-1.83159,-1.86940
45.50000,29.50000,0.50000,-1.82972,-1.80786
46.50000,29.50000,0.50000,-1.72386,-1.49192
47.50000,29.50000,0.50000,-2.25907,-1.71094
48.50000,29.50000,0.50000,-2.16018,-1.77593
49.50000,29.50000,0.50000,-2.12227,-1.83833
50.50000,29.50000,0.50000,-2.06921,-1.79443
51.50000,29.50000,0.50000,-2.08855,-1.75335
52.50000,29.50000,0.50000,-1.82310,-1.56628
53.50000,29.50000,0.50000,-1.82442,-1.77089
54.50000,29.50000,0.50000,-2.13568,-1.96798
55.50000,29.50000,0.50000,-2.31337,-2.19160
56.50000,29.50000,0.50000,-2.65305,-2.58011
57.50000,29.50000,0.50000,-3.23702,-2.63306
58.50000,29.50000,0.50000,-3.17143,-2.70020
59.50000,29.50000,0.50000,-3.53183,-3.06326
60.50000,29.50000,0.50000,-3.29632,-2.96743
61.50000,29.50000,0.50000,-3.49107,-3.21691
62.50000,29.50000,0.50000,-3.60872,-3.27281
63.50000,29.50000,0.50000,-3.20694,-2.88800
64.50000,29.50000,0.50000,-3.47084,-3.01650
65.50000,29.50000,0.50000,-3.21046,-2.68312
66.50000,29.50000,0.50000,-2.86177,-2.52968
67.50000,29.50000,0.50000,-2.62925,-2.39962
68.50000,29.50000,0.50000,-2.25639,-2.25170
69.50000,29.50000,0.50000,-1.81734,-2.17907
70.50000,29.50000,0.50000,-1.70574,-2.00780
71.50000,29.50000,0.50000,-1.53446,-1.96958
72.50000,29.50000,0.50000,-1.35698,-2.00127
73.50000,29.50000,0.50000,-1.19818,-1.81362
74.50000,29.50000,0.50000,-0.94435,-1.41498
75.50000,29.50000,0.50000,-1.35488,-1.83279
76.50000,29.50000,0.50000,-1.41913,-1.77231
77.50000,29.50000,0.50000,-1.31112,-1.70530
78.50000,29.50000,0.50000,-1.03275,-1.54194
79.50000,29.50000,0.50000,-1.29738,-1.87940
80.50000,29.50000,0.50000,-1.38344,-1.80577
81.50000,29.50000,0.50000,-1.40390,-1.92624
82.50000,29.50000,0.50000,-1.17581,-1.85347
83.50000,29.50000,0.50000,-0.95612,-1.54809
84.50000,29.50000,0.50000,-0.94783,-1.35670
85.50000,29.50000,0.50000,-0.73910,-1.16410
86.50000,29.50000,0.50000,-0.29034,-0.51013
87.50000,29.50000,0.50000,0.07750,-0.25483
88.50000,29.50000,0.50000,-1.15295,-0.82977
89.50000,29.50000,0.50000,-1.24981,-0.96960
90.50000,29.50000,0.50000,-1.36242,-0.57606
91.50000,29.50000,0.50000,-0.81975,-0.15386
92.50000,29.50000,0.50000,-0.39304,0.01098
93.50000,29.50000,0.50000,-0.09116,0.02046
94.50000,29.50000,0.50000,-0.06344,0.21773
95.50000,29.50000,0.50000,0.26143,0.54406
96.50000,29.50000,0.50000,0.31016,0.43501
97.50000,29.50000,0.50000,0.94814,0.93668
98.50000,29.50000,0.50000,1.01450,1.06898
99.50000,29.50000,0.50000,1.01827,1.09188
0.50000,30.50000,0.50000,-0.40413,0.30657
1.50000,30.50000,0.50000,-0.18060,0.58533
2.50000,30.50000,0.50000,0.24973,0.67641
3.50000,30.50000,0.50000,0.04628,0.54318
4.50000,30.50000,0.50000,0.07975,0.31709
5.50000,30.50000,0.50000,-0.02403,0.47076
6.50000,30.50000,0.50000,-0.02019,0.12617
7.50000,30.50000,0.50000,-0.36172,-0.30700
8.50000,30.50000,0.50000,-0.54459,-0.48978
9.50000,30.50000,0.50000,-0.69086,-0.62721
10.50000,30.50000,0.50000,-0.83460,-0.75115
11.50000,30.50000,0.50000,-0.92120,-0.65575
12.50000,30.50000,0.50000,-1.06963,-0.72647
13.50000,30.50000,0.50000,-1.04283,-0.69978
14.50000,30.50000,0.50000,-0.47858,-0.16605
15.50000,30.50000,0.50000,-0.45066,-0.11418
16.50000,30.50000,0.50000,-0.91248,-0.50455
17.50000,30.50000,0.50000,-0.48087,-0.42947
18.50000,30.50000,0.50000,-0.42539,-0.38704
19.50000,30.50000,0.50000,-0.40821,-0.61426
20.50000,30.50000,0.50000,-0.74044,-0.85676
21.50000,30.50000,0.50000,-0.71819,-0.48428
22.50000,30.50000,0.50000,-0.47681,-0.43580
23.50000,30.50000,0.50000,-0.21000,-0.44303
24.50000,30.50000,0.50000,-0.04653,-0.41420
25.50000,30.50000,0.50000,0.24586,-0.30054
26.50000,30.50000,0.50000,-0.19796,-0.40381
27.50000,30.50000,0.50000,-0.55926,-0.76207
28.50000,30.50000,0.50000,-0.26390,-0.74319
29.50000,30.50000,0.50000,-0.20273,-0.85872
30.50000,30.50000,0.50000,-0.06031,-0.99257
31.50000,30.50000,0.50000,0.04181,-0.68647
32.50000,30.50000,0.50000,-0.04105,-0.63745
33.50000,30.50000,0.50000,0.27983,-0.61822
34.50000,30.50000,0.50000,0.26751,-0.63582
35.50000,30.50000,0.50000,0.24697,-0.93509
36.50000,30.50000,0.50000,0.02741,-1.06610
37.50000,30.50000,0.50000,-0.21305,-1.27815
38.50000,30.50000,0.50000,-0.11730,-1.20644
39.50000,30.50000,0.50000,-0.33429,-1.29057
40.50000,30.50000,0.50000,-0.35923,-0.96035
41.50000,30.50000,0.50000,-0.94507,-1.27667
42.50000,30.50000,0.50000,-1.19753,-1.24721
43.50000,30.50000,0.50000,-1.00426,-1.17930
44.50000,30.50000,0.50000,-0.90395,-1.17226
45.50000,30.50000,0.50000,-1.66513,-1.53231
46.50000,30.50000,0.50000,-1.87908,-1.65749
47.50000,30.50000,0.50000,-2.33711,-2.01691
48.50000,30.50000,0.50000,-2.47341,-1.77966
49.50000,30.50000,0.50000,-2.15570,-1.76090
50.50000,30.50000,0.50000,-2.12397,-1.94467
51.50000,30.50000,0.50000,-1.87063,-1.69347
52.50000,30.50000,0.50000,-2.09820,-1.88259
53.50000,30.50000,0.50000,-1.95807,-1.68079
54.50000,30.50000,0.50000,-2.46897,-1.76234
55.50000,30.50000,0.50000,-2.30347,-1.83092
56.50000,30.50000,0.50000,-2.75188,-2.26730
57.50000,30.50000,0.50000,-3.07181,-2.79157
58.50000,30.50000,0.50000,-3.18204,-2.96725
59.50000,30.50000,0.50000,-3.23613,-2.85637
60.50000,30.50000,0.50000,-3.19013,-2.71036
61.50000,30.50000,0.50000,-3.09870,-2.72666
62.50000,30.50000,0.50000,-3.06060,-2.67137
63.50000,30.50000,0.50000,-3.23051,-2.88700
64.50000,30.50000,0.50000,-3.27322,-2.83192
65.50000,30.50000,0.50000,-3.14609,-2.84153
66.50000,30.50000,0.50000,-2.82693,-2.61132
67.50000,30.50000,0.50000,-2.54202,-2.38478
68.50000,30.50000,0.50000,-1.69816,-1.90570
69.50000,30.50000,0.50000,-1.48359,-1.93338
70.50000,30.50000,0.50000,-1.25744,-1.86046
71.50000,30.50000,0.50000,-0.92545,-1.77253
72.50000,30.50000,0.50000,-1.46849,-2.02831
73.50000,30.50000,0.50000,-1.07044,-1.92865
74.50000,30.50000,0.50000,-1.06089,-1.77810
75.50000,30.50000,0.50000,-1.10009,-1.80911
76.50000,30.50000,0.50000,-1.16309,-1.99068
77.50000,30.50000,0.50000,-1.05991,-1.78598
78.50000,30.50000,0.50000,-1.06700,-1.73918
79.50000,30.50000,0.50000,-1.32229,-1.71276
80.50000,30.50000,0.50000,-1.40592,-1.92184
81.50000,30.50000,0.50000,-1.03131,-1.59229
82.50000,30.50000,0.50000,-0.87376,-1.70558
83.50000,30.50000,0.50000,-0.57117,-1.21243
84.50000,30.50000,0.50000,-0.38544,-1.06604
85.50000,30.50000,0.50000,-0.51217,-0.66184
86.50000,30.50000,0.50000,-0.26280,-0.44947
87.50000,30.50000,0.50000,0.05521,-0.27133
88.50000,30.50000,0.50000,-0.01355,-0.44609
89.50000,30.50000,0.50000,-0.03942,-0.29831
90.50000,30.50000,0.50000,-0.20637,-0.19747
91.50000,30.50000,0.50000,-0.23380,-0.17237
92.50000,30.50000,0.50000,-0.26334,-0.34400
93.50000,30.50000,0.50000,0.11161,-0.11386
94.50000,30.50000,0.50000,0.33527,-0.16034
95.50000,30.50000,0.50000,0.41528,-0.00921
96.50000,30.50000,0.50000,0.35009,0.09866
97.50000,30.50000,0.50000,0.87833,0.59778
98.50000,30.50000,0.50000,0.93835,0.65985
99.50000,30.50000,0.50000,1.10911,0.77302
0.50000,31.50000,0.50000,-0.98907,0.30267
1.50000,31.50000,0.50000,-0.86355,0.25728
2.50000,31.50000,0.50000,-0.97569,-0.09468
3.50000,31.50000,0.50000,-0.80405,-0.07452
4.50000,31.50000,0.50000,-0.32677,0.02629
5.50000,31.50000,0.50000,-0.46308,-0.22039
6.50000,31.50000,0.50000,-0.50571,-0.45022
7.50000,31.50000,0.50000,-0.60430,-0.55943
8.50000,31.50000,0.50000,-0.65576,-0.53944
9.50000,31.50000,0.50000,-0.40375,-0.59927
10.50000,31.50000,0.50000,-0.21650,-0.35592
11.50000,31.50000,0.50000,-0.81339,-0.65666
12.50000,31.50000,0.50000,-0.92750,-0.66422
13.50000,31.50000,0.50000,-0.90011,-0.53450
14.50000,31.50000,0.50000,-0.29607,-0.34606
15.50000,31.50000,0.50000,-0.44994,-0.35614
16.50000,31.50000,0.50000,-0.14802,-0.04432
17.50000,31.50000,0.50000,-0.47147,-0.29490
18.50000,31.50000,0.50000,-0.63383,-0.54898
19.50000,31.50000,0.50000,-0.17182,-0.57247
20.50000,31.50000,0.50000,-0.37438,-0.72773
21.50000,31.50000,0.50000,0.05219,-0.47626
22.50000,31.50000,0.50000,0.14997,-0.44896
23.50000,31.50000,0.50000,-0.00953,-0.29453
24.50000,31.50000,0.50000,0.13188,-0.24097
25.50000,31.50000,0.50000,0.13606,-0.08600
26.50000,31.50000,0.50000,-0.21008,-0.69196
27.50000,31.50000,0.50000,-0.24562,-0.78798
28.50000,31.50000,0.50000,-0.31384,-0.68339
29.50000,31.50000,0.50000,-0.33141,-0.58108
30.50000,31.50000,0.50000,0.06516,-0.37597
31.50000,31.50000,0.50000,0.18401,-0.59698
32.50000,31.50000,0.50000,0.29266,-0.52926
33.50000,31.50000,0.50000,0.40816,-0.59756
34.50000,31.50000,0.50000,0.08364,-0.86232
35.50000,31.50000,0.50000,0.01901,-1.00015
36.50000,31.50000,0.50000,-0.39400,-1.32568
37.50000,31.50000,0.50000,0.00076,-1.05128
38.50000,31.50000,0.50000,-0.42776,-1.36744
39.50000,31.50000,0.50000,0.05952,-1.08514
40.50000,31.50000,0.50000,-0.20148,-0.93956
41.50000,31.50000,0.50000,-0.33651,-0.89213
42.50000,31.50000,0.50000,-0.95425,-1.03567
43.50000,31.50000,0.50000,-0.97830,-1.09771
44.50000,31.50000,0.50000,-1.56619,-1.28165
45.50000,31.50000,0.50000,-1.96257,-1.54593
46.50000,31.50000,0.50000,-2.09424,-1.87819
47.50000,31.50000,0.50000,-1.97376,-1.72450
48.50000,31.50000,0.50000,-2.10566,-1.80643
49.50000,31.50000,0.50000,-1.91914,-1.44958
50.50000,31.50000,0.50000,-2.30600,-1.53089
51.50000,31.50000,0.50000,-2.24078,-1.57587
52.50000,31.50000,0.50000,-2.29845,-1.58815
53.50000,31.50000,0.50000,-1.95878,-1.49220
54.50000,31.50000,0.50000,-2.08835,-1.69213
55.50000,31.50000,0.50000,-1.88894,-1.75629
56.50000,31.50000,0.50000,-2.22418,-2.02048
57.50000,31.50000,0.50000,-2.63487,-2.63083
58.50000,31.50000,0.50000,-2.88329,-2.90475
59.50000,31.50000,0.50000,-3.18892,-2.97894
60.50000,31.50000,0.50000,-3.04595,-2.82770
61.50000,31.50000,0.50000,-2.72762,-2.53014
62.50000,31.50000,0.50000,-2.77857,-2.52248
63.50000,31.50000,0.50000,-2.65141,-2.65540
64.50000,31.50000,0.50000,-2.56016,-2.80494
65.50000,31.50000,0.50000,-2.64368,-2.64843
66.50000,31.50000,0.50000,-2.54246,-2.39723
67.50000,31.50000,0.50000,-1.72154,-1.85549
68.50000,31.50000,0.50000,-1.47749,-1.96366
69.50000,31.50000,0.50000,-1.42506,-1.89072
70.50000,31.50000,0.50000,-1.64171,-2.02745
71.50000,31.50000,0.50000,-0.94591,-1.71211
72.50000,31.50000,0.50000,-0.72124,-1.59271
73.50000,31.50000,0.50000,-0.85028,-1.93908
74.50000,31.50000,0.50000,-1.23833,-2.13230
75.50000,31.50000,0.50000,-1.36041,-2.16827
76.50000,31.50000,0.50000,-1.43200,-2.14749
77.50000,31.50000,0.50000,-1.17809,-1.91006
78.50000,31.50000,0.50000,-0.98175,-1.52102
79.50000,31.50000,0.50000,-1.25811,-1.71156
80.50000,31.50000,0.50000,-1.36930,-1.53370
81.50000,31.50000,0.50000,-1.24677,-1.49076
82.50000,31.50000,0.50000,-0.85661,-1.40217
83.50000,31.50000,0.50000,-0.69329,-1.20075
84.50000,31.50000,0.50000,-0.20655,-0.57876
85.50000,31.50000,0.50000,-0.15521,-0.49943
86.50000,31.50000,0.50000,-0.05657,-0.48959
87.50000,31.50000,0.50000,0.28561,-0.32616
88.50000,31.50000,0.50000,0.19592,-0.39470
89.50000,31.50000,0.50000,0.16973,-0.42199
90.50000,31.50000,0.50000,0.76813,-0.10441
91.50000,31.50000,0.50000,0.65924,-0.07909
92.50000,31.50000,0.50000,0.97638,0.20536
93.50000,31.50000,0.50000,0.33138,-0.23495
94.50000,31.50000,0.50000,0.34556,-0.20715
95.50000,31.50000,0.50000,0.30498,-0.13519
96.50000,31.50000,0.50000,0.65378,-0.08081
97.50000,31.50000,0.50000,0.36783,-0.04569
98.50000,31.50000,0.50000,0.30428,0.15801
99.50000,31.50000,0.50000,0.98594,0.54156
0.50000,32.50000,0.50000,-0.47977,0.17436
1.50000,32.50000,0.50000,-0.65528,-0.09430
2.50000,32.50000,0.50000,-0.83300,-0.07599
3.50000,32.50000,0.50000,-1.22528,-0.25045
4.50000,32.50000,0.50000,-1.08364,-0.35656
5.50000,32.50000,0.50000,-1.25588,-0.66445
6.50000,32.50000,0.50000,-0.81146,-0.83988
7.50000,32.50000,0.50000,-0.92499,-0.91118
8.50000,32.50000,0.50000,-0.49275,-0.49251
9.50000,32.50000,0.50000,-0.59908,-0.40320
10.50000,32.50000,0.50000,-0.34421,-0.29022
11.50000,32.50000,0.50000,-0.29165,-0.21106
12.50000,32.50000,0.50000,-0.70281,-0.71307
13.50000,32.50000,0.50000,-0.42814,-0.32602
14.50000,32.50000,0.50000,-0.72494,-0.22608
15.50000,32.50000,0.50000,-0.24852,-0.31005
16.50000,32.50000,0.50000,-0.15622,-0.15351
17.50000,32.50000,0.50000,0.09522,-0.17723
18.50000,32.50000,0.50000,-0.15508,-0.43332
19.50000,32.50000,0.50000,-0.01455,-0.19307
20.50000,32.50000,0.50000,0.00063,-0.48306
21.50000,32.50000,0.50000,-0.07615,-0.33381
22.50000,32.50000,0.50000,-0.14813,-0.64037
23.50000,32.50000,0.50000,-0.13644,-0.45222
24.50000,32.50000,0.50000,0.30151,-0.37782
25.50000,32.50000,0.50000,0.21700,-0.47293
26.50000,32.50000,0.50000,0.24472,-0.57927
27.50000,32.50000,0.50000,0.40270,-0.51699
28.50000,32.50000,0.50000,0.31503,-0.65148
29.50000,32.50000,0.50000,-0.16668,-0.70506
30.50000,32.50000,0.50000,-0.18333,-0.62650
31.50000,32.50000,0.50000,-0.05880,-0.71439
32.50000,32.50000,0.50000,-0.27501,-0.78055
33.50000,32.50000,0.50000,-0.51696,-1.04067
34.50000,32.50000,0.50000,-0.69988,-1.01549
35.50000,32.50000,0.50000,-0.41782,-0.65427
36.50000,32.50000,0.50000,-0.19998,-0.77690
37.50000,32.50000,0.50000,-0.79973,-0.91462
38.50000,32.50000,0.50000,-0.74208,-1.13762
39.50000,32.50000,0.50000,-0.30685,-0.99470
40.50000,32.50000,0.50000,-0.71779,-1.04234
41.50000,32.50000,0.50000,-0.70415,-1.17516
42.50000,32.50000,0.50000,-0.58258,-1.18217
43.50000,32.50000,0.50000,-1.24847,-1.38770
44.50000,32.50000,0.50000,-1.58007,-1.84080
45.50000,32.50000,0.50000,-1.91246,-1.82602
46.50000,32.50000,0.50000,-1.80910,-1.82262
47.50000,32.50000,0.50000,-1.79023,-1.65323
48.50000,32.50000,0.50000,-1.86276,-1.37469
49.50000,32.50000,0.50000,-2.15409,-1.60806
50.50000,32.50000,0.50000,-2.52368,-1.73590
51.50000,32.50000,0.50000,-2.44691,-1.72752
52.50000,32.50000,0.50000,-2.60519,-1.81941
53.50000,32.50000,0.50000,-2.19661,-1.74367
54.50000,32.50000,0.50000,-1.93488,-1.78128
55.50000,32.50000,0.50000,-2.05278,-1.97223
56.50000,32.50000,0.50000,-2.20221,-2.25041
57.50000,32.50000,0.50000,-1.94044,-2.18395
58.50000,32.50000,0.50000,-2.34862,-2.55645
59.50000,32.50000,0.50000,-2.74538,-2.60459
60.50000,32.50000,0.50000,-2.77439,-2.56239
61.50000,32.50000,0.50000,-2.93553,-2.65550
62.50000,32.50000,0.50000,-2.53266,-2.60480
63.50000,32.50000,0.50000,-2.56859,-2.76508
64.50000,32.50000,0.50000,-2.43072,-2.73848
65.50000,32.50000,0.50000,-2.20767,-2.50126
66.50000,32.50000,0.50000,-1.65443,-1.98160
67.50000,32.50000,0.50000,-1.32718,-1.74871
68.50000,32.50000,0.50000,-1.49565,-1.77648
69.50000,32.50000,0.50000,-0.96936,-1.71866
70.50000,32.50000,0.50000,-0.86983,-1.70448
71.50000,32.50000,0.50000,-0.55644,-1.45322
72.50000,32.50000,0.50000,-0.65790,-1.66494
73.50000,32.50000,0.50000,-0.27188,-1.56163
74.50000,32.50000,0.50000,-0.66276,-2.08297
75.50000,32.50000,0.50000,-0.93404,-2.08481
76.50000,32.50000,0.50000,-0.89789,-1.69093
77.50000,32.50000,0.50000,-0.71071,-1.28428
78.50000,32.50000,0.50000,-0.55753,-1.40979
79.50000,32.50000,0.50000,-0.70889,-1.45876
80.50000,32.50000,0.50000,-0.96278,-1.34670
81.50000,32.50000,0.50000,-0.81194,-1.10643
82.50000,32.50000,0.50000,-0.37149,-0.74170
83.50000,32.50000,0.50000,-0.06408,-0.81835
84.50000,32.50000,0.50000,0.45885,-0.36346
85.50000,32.50000,0.50000,0.75930,-0.15327
86.50000,32.50000,0.50000,0.78604,-0.25805
87.50000,32.50000,0.50000,0.68506,-0.41867
88.50000,32.50000,0.50000,0.53788,-0.70057
89.50000,32.50000,0.50000,0.40924,-0.83918
90.50000,32.50000,0.50000,0.67213,-0.67290
91.50000,32.50000,0.50000,0.71199,-0.57810
92.50000,32.50000,0.50000,0.70388,-0.34596
93.50000,32.50000,0.50000,0.82679,-0.30021
94.50000,32.50000,0.50000,0.63282,-0.44296
95.50000,32.50000,0.50000,0.85302,-0.29212
96.50000,32.50000,0.50000,1.01637,-0.14987
97.50000,32.50000,0.50000,0.86429,0.06875
98.50000,32.50000,0.50000,1.56220,0.55464
99.50000,32.50000,0.50000,1.59455,0.63013
0.50000,33.50000,0.50000,-0.61480,0.16190
1.50000,33.50000,0.50000,-0.99357,-0.22649
2.50000,33.50000,0.50000,-1.03490,-0.21337
3.50000,33.50000,0.50000,-1.49292,-0.27104
4.50000,33.50000,0.50000,-2.04287,-0.78133
5.50000,33.50000,0.50000,-1.42912,-0.58219
6.50000,33.50000,0.50000,-1.48261,-0.73118
7.50000,33.50000,0.50000,-1.01771,-0.75423
8.50000,33.50000,0.50000,-1.14855,-0.76942
9.50000,33.50000,0.50000,-1.07459,-0.80455
10.50000,33.50000,0.50000,-0.54148,-0.42963
11.50000,33.50000,0.50000,-0.40726,-0.22863
12.50000,33.50000,0.50000,-0.55464,-0.32335
13.50000,33.50000,0.50000,-0.31260,-0.18340
14.50000,33.50000,0.50000,0.09338,-0.20010
15.50000,33.50000,0.50000,0.36859,-0.03371
16.50000,33.50000,0.50000,0.40126,-0.20092
17.50000,33.50000,0.50000,0.38102,-0.38652
18.50000,33.50000,0.50000,0.10881,-0.53525
19.50000,33.50000,0.50000,-0.16332,-0.60545
20.50000,33.50000,0.50000,-0.33869,-0.92998
21.50000,33.50000,0.50000,-0.15301,-1.11891
22.50000,33.50000,0.50000,-0.20931,-0.94807
23.50000,33.50000,0.50000,-0.37188,-0.83224
24.50000,33.50000,0.50000,-0.22888,-0.71717
25.50000,33.50000,0.50000,-0.06215,-0.61085
26.50000,33.50000,0.50000,-0.02809,-0.95608
27.50000,33.50000,0.50000,-0.27766,-1.08969
28.50000,33.50000,0.50000,-0.23649,-0.94954
29.50000,33.50000,0.50000,-0.34472,-0.92047
30.50000,33.50000,0.50000,-0.16952,-0.45499
31.50000,33.50000,0.50000,-0.27278,-0.63700
32.50000,33.50000,0.50000,-0.28777,-0.67762
33.50000,33.50000,0.50000,-0.47311,-0.80829
34.50000,33.50000,0.50000,-0.64112,-0.86474
35.50000,33.50000,0.50000,-1.00450,-1.09982
36.50000,33.50000,0.50000,-1.07908,-1.14518
37.50000,33.50000,0.50000,-1.18691,-1.29578
38.50000,33.50000,0.50000,-1.40323,-1.39190
39.50000,33.50000,0.50000,-1.03747,-1.30647
40.50000,33.50000,0.50000,-1.10111,-1.30815
41.50000,33.50000,0.50000,-1.27010,-1.23181
42.50000,33.50000,0.50000,-1.27968,-1.27641
43.50000,33.50000,0.50000,-1.59192,-1.55911
44.50000,33.50000,0.50000,-1.48532,-1.66563
45.50000,33.50000,0.50000,-1.74562,-1.74907
46.50000,33.50000,0.50000,-2.07704,-2.03358
47.50000,33.50000,0.50000,-2.11814,-1.78560
48.50000,33.50000,0.50000,-1.87488,-1.71658
49.50000,33.50000,0.50000,-2.23190,-1.70300
50.50000,33.50000,0.50000,-2.28468,-1.93298
51.50000,33.50000,0.50000,-2.37832,-2.15900
52.50000,33.50000,0.50000,-2.63041,-2.13403
53.50000,33.50000,0.50000,-2.34475,-1.91534
54.50000,33.50000,0.50000,-2.34900,-2.01612
55.50000,33.50000,0.50000,-2.21735,-2.05918
56.50000,33.50000,0.50000,-2.07808,-2.04218
57.50000,33.50000,0.50000,-1.85949,-2.13814
58.50000,33.50000,0.50000,-2.16799,-2.39451
59.50000,33.50000,0.50000,-2.12508,-2.44414
60.50000,33.50000,0.50000,-2.58558,-2.71850
61.50000,33.50000,0.50000,-2.61914,-2.65678
62.50000,33.50000,0.50000,-2.63498,-2.70253
63.50000,33.50000,0.50000,-2.19490,-2.51137
64.50000,33.50000,0.50000,-2.16683,-2.63519
65.50000,33.50000,0.50000,-1.78258,-2.31925
66.50000,33.50000,0.50000,-1.32347,-1.93274
67.50000,33.50000,0.50000,-1.00743,-1.69267
68.50000,33.50000,0.50000,-1.20264,-1.58286
69.50000,33.50000,0.50000,-0.70759,-1.45301
70.50000,33.50000,0.50000,-0.25904,-1.15548
71.50000,33.50000,0.50000,-0.55308,-1.18113
72.50000,33.50000,0.50000,-0.75578,-1.17454
73.50000,33.50000,0.50000,-0.56055,-1.21395
74.50000,33.50000,0.50000,-0.86710,-1.57808
75.50000,33.50000,0.50000,-0.86942,-1.68910
76.50000,33.50000,0.50000,-0.81984,-1.70947
77.50000,33.50000,0.50000,-0.10191,-1.36942
78.50000,33.50000,0.50000,-0.52271,-1.38073
79.50000,33.50000,0.50000,-0.45463,-1.21323
80.50000,33.50000,0.50000,0.13748,-0.92451
81.50000,33.50000,0.50000,0.19454,-0.79485
82.50000,33.50000,0.50000,0.91730,-0.57675
83.50000,33.50000,0.50000,0.70391,-0.49668
84.50000,33.50000,0.50000,1.04529,-0.28239
85.50000,33.50000,0.50000,0.87928,-0.60996
86.50000,33.50000,0.50000,0.80398,-0.51326
87.50000,33.50000,0.50000,0.83387,-0.51828
88.50000,33.50000,0.50000,0.43545,-0.75880
89.50000,33.50000,0.50000,0.49049,-0.74736
90.50000,33.50000,0.50000,0.69208,-0.56137
91.50000,33.50000,0.50000,0.45377,-0.79117
92.50000,33.50000,0.50000,0.88488,-0.71229
93.50000,33.50000,0.50000,1.02372,-0.33381
94.50000,33.50000,0.50000,1.08228,-0.27454
95.50000,33.50000,0.50000,0.94242,-0.29923
96.50000,33.50000,0.50000,1.10921,-0.02080
97.50000,33.50000,0.50000,1.48471,0.33573
98.50000,33.50000,0.50000,2.08149,0.64196
99.50000,33.50000,0.50000,2.14803,0.52622
0.50000,34.50000,0.50000,-0.58205,-0.16688
1.50000,34.50000,0.50000,-0.62801,-0.18603
2.50000,34.50000,0.50000,-0.88116,-0.03130
3.50000,34.50000,0.50000,-1.14446,-0.25338
4.50000,34.50000,0.50000,-0.98828,-0.39339
5.50000,34.50000,0.50000,-1.06387,-0.42832
6.50000,34.50000,0.50000,-0.86586,-0.57226
7.50000,34.50000,0.50000,-0.88639,-0.58666
8.50000,34.50000,0.50000,-0.59182,-0.58925
9.50000,34.50000,0.50000,-0.60969,-0.37603
10.50000,34.50000,0.50000,-0.67340,-0.73531
11.50000,34.50000,0.50000,-0.54444,-0.61919
12.50000,34.50000,0.50000,-0.07333,-0.46025
13.50000,34.50000,0.50000,0.04134,-0.33779
14.50000,34.50000,0.50000,-0.00415,-0.34256
15.50000,34.50000,0.50000,0.16388,-0.44343
16.50000,34.50000,0.50000,0.27763,-0.37162
17.50000,34.50000,0.50000,0.41270,-0.51728
18.50000,34.50000,0.50000,0.11293,-0.82427
19.50000,34.50000,0.50000,-0.44936,-1.35781
20.50000,34.50000,0.50000,-0.24577,-1.15235
21.50000,34.50000,0.50000,-0.00850,-0.96782
22.50000,34.50000,0.50000,-0.31994,-1.15921
23.50000,34.50000,0.50000,-0.37353,-1.26765
24.50000,34.50000,0.50000,-0.66129,-0.98620
25.50000,34.50000,0.50000,-1.10235,-1.07245
26.50000,34.50000,0.50000,-0.98315,-1.13717
27.50000,34.50000,0.50000,-0.82546,-1.07077
28.50000,34.50000,0.50000,-0.85954,-0.99154
29.50000,34.50000,0.50000,-0.82771,-1.13285
30.50000,34.50000,0.50000,-0.96020,-0.95988
31.50000,34.50000,0.50000,-0.58386,-0.78803
32.50000,34.50000,0.50000,-0.87611,-0.93596
33.50000,34.50000,0.50000,-0.80589,-0.71748
34.50000,34.50000,0.50000,-0.80255,-0.91014
35.50000,34.50000,0.50000,-0.85986,-1.12387
36.50000,34.50000,0.50000,-1.17107,-1.32412
37.50000,34.50000,0.50000,-1.40111,-1.46612
38.50000,34.50000,0.50000,-1.11582,-1.25994
39.50000,34.50000,0.50000,-1.17015,-1.23831
40.50000,34.50000,0.50000,-1.15473,-1.37338
41.50000,34.50000,0.50000,-1.21677,-1.04294
42.50000,34.50000,0.50000,-1.31521,-1.20242
43.50000,34.50000,0.50000,-1.22884,-1.28891
